gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual,fuel_burn_actual_total_preverified_mean_lag3,fuel_burn_actual_total_preverified_mean_lag7,fuel_burn_actual_total_preverified_mean_lag30,fuel_burn_actual_total_preverified_std_lag3,fuel_burn_actual_total_preverified_std_lag7,fuel_burn_actual_total_preverified_std_lag30,day,week,quarter,month,year,dayofweek
2017-10-10,0.0,4245.0,0.0,4245.0,0.0,44233.0655,44233.0655,44233.0655,2.599622641509434,8.65954716981132,69.60294339622641,41431.76,43690.87,40710.42,2730.1992,3044.5085,13235.923,10,41,4,10,2017,1
2017-10-11,0.0,3900.45,0.0,3899.811,0.0,38889.38962,38889.38962,38883.20947,2.599622641509434,8.65954716981132,69.60294339622641,43353.574,43576.746,40124.29,1201.8956,3000.5142,12645.178,11,41,4,10,2017,2
2017-10-12,0.0,4032.553,0.0,4032.553,0.0,40101.20068,40101.20068,40101.20068,2.599622641509434,8.65954716981132,69.60294339622641,42319.95,42633.582,39124.516,2982.668,3321.0977,11419.856,12,41,4,10,2017,3
2017-10-13,0.0,4143.0,0.0,4143.0,0.0,41682.0516,41682.0516,41682.0516,2.599622641509434,8.65954716981132,69.60294339622641,41072.492,42235.16,39098.832,2804.0676,3449.9775,11416.657,13,41,4,10,2017,4
2017-10-14,0.0,4129.0,-1.0,4129.0,0.0,43268.22145,43268.22145,43268.22145,2.599622641509434,8.65954716981132,69.60294339622641,40222.152,41313.543,39262.504,1403.3358,2272.5024,11417.345,14,41,4,10,2017,5
2017-10-15,0.0,4182.0,0.0,4182.0,0.0,42214.17644,42214.17644,42214.17644,2.599622641509434,8.65954716981132,69.60294339622641,41683.824,41999.344,39327.777,1583.5111,1975.4697,11435.038,15,41,4,10,2017,6
2017-10-16,0.0,2083.0,0.0,2083.0,0.0,21334.92842,21334.92842,21334.92842,2.599622641509434,8.65954716981132,69.60294339622641,42388.15,42032.215,39351.83,807.26935,1977.0872,11440.506,16,42,4,10,2017,0
2017-10-17,0.0,3397.0,0.0,3397.0,0.0,34612.65116,34612.65116,34612.65116,2.599622641509434,8.65954716981132,69.60294339622641,35605.777,38816.695,38796.125,12370.147,7918.0474,11903.641,17,42,4,10,2017,1
2017-10-18,0.0,3065.0,3.0,3065.0,0.0,30837.7674,30837.7674,30837.7674,2.599622641509434,8.65954716981132,69.60294339622641,32720.586,37442.348,38618.434,10567.436,7651.666,11925.691,18,42,4,10,2017,2
2017-10-19,0.0,3276.0,0.0,3276.0,0.0,32845.71132,32845.71132,32845.71132,2.599622641509434,8.65954716981132,69.60294339622641,28928.45,36293.0,38352.13,6841.681,7995.6797,12009.779,19,42,4,10,2017,3
2017-10-20,0.0,2154.0,0.0,2154.0,0.0,22327.35414,22327.35414,22327.35414,2.599622641509434,8.65954716981132,69.60294339622641,32765.377,35256.5,38257.55,1888.7236,7889.3013,12042.65,20,42,4,10,2017,4
2017-10-21,0.0,3530.9,0.0,3529.806,0.0,35424.56023,35424.56023,35413.96723,2.599622641509434,8.65954716981132,69.60294339622641,28670.277,32491.545,38551.145,5584.1265,8619.81,11514.542,21,42,4,10,2017,5
2017-10-22,0.0,2538.579,0.0,2538.579,0.0,25830.17284,25830.17284,25830.17284,2.599622641509434,8.65954716981132,69.60294339622641,30195.678,31369.508,39189.55,6934.1094,7409.4277,10741.079,22,42,4,10,2017,6
2017-10-23,0.0,2066.0,0.0,2066.0,0.0,21750.02788,21750.02788,21750.02788,2.599622641509434,8.65954716981132,69.60294339622641,27857.164,29028.936,39508.055,6774.687,5832.769,10164.358,23,43,4,10,2017,0
2017-10-24,0.0,1627.0,0.0,1627.0,0.0,17836.51603,17836.51603,17836.51603,2.599622641509434,8.65954716981132,69.60294339622641,27664.723,29088.236,39529.05,7014.2705,5742.9277,10125.644,24,43,4,10,2017,1
2017-10-25,0.0,3470.0,0.0,3470.0,0.0,34837.25065,34837.25065,34837.25065,2.599622641509434,8.65954716981132,69.60294339622641,21805.572,26691.645,39110.52,3997.118,6503.3813,10756.176,25,43,4,10,2017,2
2017-10-26,0.0,1582.0,0.0,1582.0,0.0,16664.92779,16664.92779,16664.92779,2.599622641509434,8.65954716981132,69.60294339622641,24807.932,27263.0,38165.547,8903.332,7078.5977,9767.972,26,43,4,10,2017,3
2017-10-27,0.0,2689.0,0.0,2689.0,0.0,27440.19705,27440.19705,27440.19705,2.599622641509434,8.65954716981132,69.60294339622641,23112.898,24951.459,36612.242,10170.472,7576.1597,9334.664,27,43,4,10,2017,4
2017-10-28,0.0,2890.0,0.0,2890.0,0.0,29732.79903,29732.79903,29732.79903,2.599622641509434,8.65954716981132,69.60294339622641,26314.125,25681.865,35721.645,9138.346,7527.313,8865.699,28,43,4,10,2017,5
2017-10-29,0.0,2634.0,0.0,2634.0,0.0,26927.28971,26927.28971,26927.28971,2.599622641509434,8.65954716981132,69.60294339622641,24612.64,24870.27,35534.56,6977.723,6545.33,8932.877,29,43,4,10,2017,6
2017-10-30,0.0,2814.0,0.0,2814.0,0.0,28368.61195,28368.61195,28368.61195,2.599622641509434,8.65954716981132,69.60294339622641,28033.428,25027.002,35177.117,1493.8752,6585.1606,9058.939,30,44,4,10,2017,0
2017-10-31,0.0,3931.0,0.0,3931.0,0.0,39772.02047,39772.02047,39772.02047,2.599622641509434,8.65954716981132,69.60294339622641,28342.9,25972.514,34839.15,1402.9314,6510.964,9119.33,31,44,4,10,2017,1
2017-11-01,0.0,3573.0,0.0,3573.0,0.0,36026.52538,36026.52538,36026.52538,2.599622641509434,8.65954716981132,69.60294339622641,31689.307,29106.156,34862.75,7036.8345,7186.2114,9131.55,1,44,4,11,2017,2
2017-11-02,0.0,4306.0,0.0,4306.0,0.0,43493.03411,43493.03411,43493.03411,2.599622641509434,8.65954716981132,69.60294339622641,34722.387,29276.053,34625.89,5812.488,7356.333,9000.877,2,44,4,11,2017,3
2017-11-03,0.0,3710.0,0.0,3710.0,0.0,37993.23029,37993.23029,37993.23029,2.599622641509434,8.65954716981132,69.60294339622641,39763.86,33108.64,34574.594,3733.261,6645.2344,8943.7295,3,44,4,11,2017,4
2017-11-04,0.0,4213.0,0.0,4213.0,0.0,44229.99114,44229.99114,44229.99114,2.599622641509434,8.65954716981132,69.60294339622641,39170.93,34616.215,34324.855,3870.0671,6334.7363,8730.624,4,44,4,11,2017,5
2017-11-05,0.0,3947.0,0.0,3947.0,0.0,39811.49655,39811.49655,39811.49655,2.599622641509434,8.65954716981132,69.60294339622641,41905.418,36687.242,34369.52,3408.033,6823.0757,8779.242,5,44,4,11,2017,6
2017-11-06,0.0,4670.0,0.0,4670.0,0.0,45985.63444,45985.63444,45985.63444,2.599622641509434,8.65954716981132,69.60294339622641,40678.24,38527.844,34092.12,3207.449,5324.7183,8454.831,6,45,4,11,2017,0
2017-11-07,0.0,4167.0,0.0,4167.0,0.0,41155.37343,41155.37343,41155.37343,2.599622641509434,8.65954716981132,69.60294339622641,43342.375,41044.562,34342.723,3181.335,3609.8777,8696.942,7,45,4,11,2017,1
2017-11-08,0.0,2526.0,0.0,2526.0,0.0,25595.57053,25595.57053,25595.57053,2.599622641509434,8.65954716981132,69.60294339622641,42317.5,41242.184,34315.098,3246.9834,3566.2034,8673.118,8,45,4,11,2017,2
2017-11-09,0.0,2323.0,0.0,2323.0,0.0,23559.17821,23559.17821,23559.17821,2.599622641509434,8.65954716981132,69.60294339622641,37578.86,39752.047,33706.832,10655.152,6811.4697,8621.556,9,45,4,11,2017,3
2017-11-10,0.0,2229.0,0.0,2229.0,0.0,24176.29477,24176.29477,24176.29477,2.599622641509434,8.65954716981132,69.60294339622641,30103.375,36904.35,33017.703,9625.317,8848.966,8577.299,10,45,4,11,2017,4
2017-11-11,0.0,4305.0,0.0,4305.0,0.0,46348.18294,46348.18294,46348.18294,2.599622641509434,8.65954716981132,69.60294339622641,24443.682,34930.504,32527.473,1044.1959,10028.048,8650.47,11,45,4,11,2017,5
2017-11-12,553.0,3928.0,553.0,3928.0,1590.534785,39091.282,40681.81678,40681.81678,2.599622641509434,8.65954716981132,69.60294339622641,31361.219,35233.105,32735.705,12982.759,10381.173,8910.3545,12,45,4,11,2017,6
2017-11-13,2338.0,4026.0,2338.0,4026.0,24361.7905,40092.46433,64454.25482,64454.25482,2.599622641509434,8.65954716981132,69.60294339622641,37068.766,35357.438,32702.363,11519.061,10450.128,8877.535,13,46,4,11,2017,0
2017-11-14,0.0,3271.0,0.0,3271.0,0.0,32827.94625,32827.94625,32827.94625,2.599622641509434,8.65954716981132,69.60294339622641,50494.75,37995.81,33408.566,12416.832,14945.29,10450.362,14,46,4,11,2017,1
2017-11-15,907.0,4124.0,906.0,4124.0,6836.865229,40770.59516,47607.46039,47607.46039,2.599622641509434,8.65954716981132,69.60294339622641,45988.008,36806.18,33095.69,16467.318,14983.255,10317.3,15,46,4,11,2017,2
2017-11-16,3847.0,4050.0,3847.0,4050.0,39001.36421,40379.19827,79380.56248,79380.56248,2.599622641509434,8.65954716981132,69.60294339622641,48296.555,39950.734,33971.44,15824.411,14541.664,10399.306,16,46,4,11,2017,3
2017-11-17,3668.0,3883.0,3668.0,3883.0,38188.31388,39881.5446,78069.85848,78069.85848,2.599622641509434,8.65954716981132,69.60294339622641,53271.99,47925.22,35463.707,23787.637,18751.186,13301.533,17,46,4,11,2017,4
2017-11-18,3472.0,3513.0,3472.0,3513.0,35625.3307,35447.48226,71072.81295,71072.81295,2.599622641509434,8.65954716981132,69.60294339622641,68352.625,55624.297,37038.11,17977.791,18436.371,15369.602,18,46,4,11,2017,5
2017-11-19,2879.0,2726.0,2879.0,2726.0,29122.1753,27372.06812,56494.24342,56494.24342,2.599622641509434,8.65954716981132,69.60294339622641,76174.414,59156.387,38312.344,4466.4546,18729.12,16549.393,19,46,4,11,2017,6
2017-11-20,3098.0,2731.0,3098.0,2731.0,32969.89651,27609.90571,60579.80222,60579.80222,2.599622641509434,8.65954716981132,69.60294339622641,68545.64,61415.305,39451.242,11007.577,17003.617,16587.01,20,47,4,11,2017,0
2017-11-21,3532.0,2868.0,3532.0,2868.0,35454.28096,28930.89276,64385.17373,64385.17373,2.599622641509434,8.65954716981132,69.60294339622641,62715.62,60861.812,40290.1,7520.303,16951.186,17006.84,21,47,4,11,2017,1
2017-11-22,2812.0,2811.0,2812.0,2811.0,28043.03155,28566.35773,56609.38928,56609.38928,2.599622641509434,8.65954716981132,69.60294339622641,60486.406,65369.99,41575.27,3946.2942,11606.802,17330.139,22,47,4,11,2017,2
2017-11-23,2864.0,2671.0,2864.0,2671.0,31968.19072,29956.14827,61924.339,61924.339,2.599622641509434,8.65954716981132,69.60294339622641,60524.79,66655.98,42737.25,3888.184,9643.403,17122.436,23,47,4,11,2017,3
2017-11-24,2270.0,2083.0,2270.0,2083.0,25101.63111,22881.17568,47982.80679,47982.80679,2.599622641509434,8.65954716981132,69.60294339622641,60972.97,64162.23,44206.844,3974.2341,7904.781,16800.518,24,47,4,11,2017,4
2017-11-25,2111.0,2037.0,2111.0,2037.0,21895.16364,21039.80081,42934.96444,42934.96444,2.599622641509434,8.65954716981132,69.60294339622641,55505.51,59864.082,44645.027,7036.0137,7233.5605,16718.947,25,47,4,11,2017,5
2017-11-26,2755.0,2541.0,2755.0,2541.0,27956.28142,25364.17269,53320.45411,53320.45411,2.599622641509434,8.65954716981132,69.60294339622641,50947.37,55844.387,45520.695,9835.678,7765.3096,15869.301,26,47,4,11,2017,6
2017-11-27,2826.0,2594.0,2826.0,2594.0,28751.17997,26327.89909,55079.07906,55079.07906,2.599622641509434,8.65954716981132,69.60294339622641,48079.41,55390.99,46383.37,5193.419,7813.5474,15552.815,27,48,4,11,2017,0
2017-11-28,3497.0,3493.0,3497.0,3493.0,35292.02974,34771.77438,70063.80411,70063.80411,2.599622641509434,8.65954716981132,69.60294339622641,50444.832,54605.17,47228.246,6562.909,7473.9556,15303.5625,28,48,4,11,2017,1
2017-11-29,3622.0,4269.0,3622.0,4269.0,36886.78056,42927.84857,79814.62913,79814.62913,2.599622641509434,8.65954716981132,69.60294339622641,59487.777,55416.406,48666.13,9201.219,8887.016,15356.769,29,48,4,11,2017,2
2017-11-30,2973.0,3069.0,2973.0,3069.0,30397.32005,30963.39494,61360.715,61360.715,2.599622641509434,8.65954716981132,69.60294339622641,68319.17,58731.44,50380.996,12459.722,12850.41,15875.698,30,48,4,11,2017,3
2017-12-01,2256.24,2203.36,2255.462,2201.421,23199.22062,22355.87067,45555.09129,45528.75194,2.599622641509434,8.65954716981132,69.60294339622641,70413.05,58650.92,51100.62,9231.913,12828.817,15867.517,1,48,4,12,2017,4
2017-12-02,1968.0,1956.0,1968.0,1956.0,20718.12383,20214.56354,40932.68737,40932.68737,2.599622641509434,8.65954716981132,69.60294339622641,62234.7,58300.344,51417.363,17159.639,13197.182,15649.581,2,48,4,12,2017,5
2017-12-03,1991.0,1818.0,1991.0,1818.0,21825.48453,20175.05374,42000.53826,42000.53826,2.599622641509434,8.65954716981132,69.60294339622641,49274.05,58014.305,51332.016,10716.647,13601.234,15701.183,3,48,4,12,2017,6
2017-12-04,1735.0,1415.0,1735.0,1415.0,18693.98168,15210.05604,33904.03773,33904.03773,2.599622641509434,8.65954716981132,69.60294339622641,42820.66,56397.17,51465.594,2405.2861,14866.429,15600.514,4,49,4,12,2017,0
2017-12-05,2455.0,2446.0,2455.0,2446.0,25904.47687,25881.10396,51785.58084,51785.58084,2.599622641509434,8.65954716981132,69.60294339622641,38945.754,53372.168,51121.395,4398.779,17157.182,15877.12,5,49,4,12,2017,1
2017-12-06,3462.0,3414.0,3462.0,3414.0,35240.75877,34587.08816,69827.84693,69827.84693,2.599622641509434,8.65954716981132,69.60294339622641,42563.387,50760.992,51520.53,8954.049,15504.796,15732.849,6,49,4,12,2017,2
2017-12-07,4123.0,3798.0,4123.0,3798.0,40811.61074,37085.5578,77897.16854,77897.16854,2.599622641509434,8.65954716981132,69.60294339622641,51839.156,49334.31,52315.273,17961.965,12566.989,16042.753,7,49,4,12,2017,3
2017-12-08,5077.0,5353.0,5077.0,5353.0,49900.62403,52001.09863,101901.7227,101901.7227,2.599622641509434,8.65954716981132,69.60294339622641,66503.53,51696.66,53540.0,13369.444,16226.074,16555.674,8,49,4,12,2017,4
2017-12-09,3345.0,2938.0,3345.0,2938.0,33305.95461,28951.71909,62257.6737,62257.6737,2.599622641509434,8.65954716981132,69.60294339622641,83208.914,59749.94,56083.535,16683.654,24522.883,17919.838,9,49,4,12,2017,5
2017-12-10,3223.0,3132.0,3223.0,3132.0,32568.70668,31922.21088,64490.91756,64490.91756,2.599622641509434,8.65954716981132,69.60294339622641,80685.52,62796.367,57373.49,19968.572,23077.643,16859.32,10,49,4,12,2017,6
2017-12-11,2408.0,2288.0,2408.0,2288.0,25020.58255,23486.00664,48506.58918,48506.58918,2.599622641509434,8.65954716981132,69.60294339622641,76216.77,66009.28,58717.31,22271.83,21188.09,15688.006,11,50,4,12,2017,0
2017-12-12,3896.0,3718.0,3896.0,3718.0,41037.81453,38675.15573,79712.97025,79712.97025,2.599622641509434,8.65954716981132,69.60294339622641,58418.395,68095.36,58789.254,8656.197,17975.662,15634.181,12,50,4,12,2017,1
2017-12-13,2952.0,2896.0,2952.0,2896.0,31290.99869,30311.55897,61602.55766,61602.55766,2.599622641509434,8.65954716981132,69.60294339622641,64236.824,72084.984,60090.293,15604.742,16814.115,15699.267,13,50,4,12,2017,2
2017-12-14,3489.0,3380.0,3489.0,3380.0,34698.31655,33395.09703,68093.41358,68093.41358,2.599622641509434,8.65954716981132,69.60294339622641,63274.04,70909.945,59995.234,15670.192,17279.121,15680.555,14,50,4,12,2017,3
2017-12-15,3384.0,3308.0,3384.0,3308.0,33428.0103,32208.24871,65636.25901,65636.25901,2.599622641509434,8.65954716981132,69.60294339622641,69802.984,69509.41,61170.75,9175.441,17013.668,14874.8545,15,50,4,12,2017,4
2017-12-16,2964.0,2759.0,2964.0,2759.0,29911.11236,28019.00165,57930.11401,57930.11401,2.599622641509434,8.65954716981132,69.60294339622641,65110.742,64328.625,61771.71,3277.1829,9261.435,14670.779,16,50,4,12,2017,5
2017-12-17,3401.0,3425.0,3401.0,3425.0,35118.42512,34940.87522,70059.30034,70059.30034,2.599622641509434,8.65954716981132,69.60294339622641,63886.594,63710.402,61056.695,5302.75,9562.268,14301.036,17,50,4,12,2017,6
2017-12-18,2391.0,2215.0,2391.0,2215.0,24939.69737,22700.8323,47640.52967,47640.52967,2.599622641509434,8.65954716981132,69.60294339622641,64541.89,64505.887,60789.68,6138.2017,9864.85,14044.916,18,51,4,12,2017,0
2017-12-19,4130.0,4082.0,4130.0,4082.0,44154.34723,42806.19882,86960.54604,86960.54604,2.599622641509434,8.65954716981132,69.60294339622641,58543.316,64382.164,60008.6,11221.958,10101.544,14104.762,19,51,4,12,2017,1
2017-12-20,3296.0,3446.0,3296.0,3446.0,34347.85825,36443.1,70790.95825,70790.95825,2.599622641509434,8.65954716981132,69.60294339622641,68220.125,65417.53,61024.145,19724.422,12107.111,14916.436,20,51,4,12,2017,2
2017-12-21,2508.0,2385.0,2508.0,2385.0,26030.26846,24595.29519,50625.56365,50625.56365,2.599622641509434,8.65954716981132,69.60294339622641,68464.01,66730.16,61364.516,19763.02,12122.648,15022.075,21,51,4,12,2017,3
2017-12-22,3246.0,3535.0,3246.0,3535.0,33361.81802,35738.79732,69100.61535,69100.61535,2.599622641509434,8.65954716981132,69.60294339622641,69459.02,64234.754,60905.863,18204.072,13513.338,15136.288,22,51,4,12,2017,4
2017-12-23,2444.0,1982.0,2444.0,1982.0,26818.07243,21919.37992,48737.45236,48737.45236,2.599622641509434,8.65954716981132,69.60294339622641,63505.71,64729.66,61322.24,11186.509,13636.103,15185.749,23,51,4,12,2017,5
2017-12-24,2028.0,1681.0,2028.0,1681.0,21606.19369,18321.42857,39927.62226,39927.62226,2.599622641509434,8.65954716981132,69.60294339622641,56154.543,63416.42,60882.676,11251.303,14793.6045,15357.6,24,51,4,12,2017,6
2017-12-25,2400.0,2383.0,2400.0,2383.0,24786.86783,25017.81397,49804.68179,49804.68179,2.599622641509434,8.65954716981132,69.60294339622641,52588.562,59111.9,60614.168,14962.927,16787.88,15658.384,25,52,4,12,2017,0
2017-12-26,4559.0,4970.0,4559.0,4970.0,47462.9212,51253.27378,98716.19498,98716.19498,2.599622641509434,8.65954716981132,69.60294339622641,46156.586,59421.062,60843.16,5420.7686,16559.795,15439.629,26,52,4,12,2017,1
2017-12-27,4843.0,5059.0,4843.0,5059.0,47997.31766,49660.85801,97658.17567,97658.17567,2.599622641509434,8.65954716981132,69.60294339622641,62816.168,61100.44,62356.35,31480.123,20047.04,16838.14,27,52,4,12,2017,2
2017-12-28,4822.0,4825.0,4822.0,4825.0,47411.42081,46674.98414,94086.40495,94086.40495,2.599622641509434,8.65954716981132,69.60294339622641,82059.69,64938.613,63775.652,27938.66,24326.746,17960.678,28,52,4,12,2017,3
2017-12-29,1870.0,1804.0,1870.0,1804.0,20018.99785,19233.65873,39252.65658,39252.65658,2.599622641509434,8.65954716981132,69.60294339622641,96820.26,71147.305,64576.406,2425.9673,25578.764,18768.057,29,52,4,12,2017,4
2017-12-30,1750.0,1536.0,1750.0,1536.0,19354.66104,17008.71296,36363.37399,36363.37399,2.599622641509434,8.65954716981132,69.60294339622641,76999.08,66883.31,63224.34,32738.107,28317.977,19090.713,30,52,4,12,2017,5
2017-12-31,5019.0,5082.0,5019.0,5082.0,49253.6247,49167.46692,98421.09162,98421.09162,2.599622641509434,8.65954716981132,69.60294339622641,56567.477,65115.586,62391.098,32524.443,29977.123,19710.328,31,52,4,12,2017,6
2018-01-01,4616.0,4508.0,4616.0,4508.0,46292.46315,44541.21985,90833.683,90833.683,2.599622641509434,8.65954716981132,69.60294339622641,58012.375,73471.8,64154.176,35024.78,29938.29,20499.775,1,1,1,1,2018,0
2018-01-02,5279.0,5300.0,5279.0,5300.0,52166.42369,51982.1194,104148.5431,104148.5431,2.599622641509434,8.65954716981132,69.60294339622641,75206.05,79333.086,65817.54,33851.992,28514.986,20574.957,2,1,1,1,2018,1
2018-01-03,4727.0,4852.0,4727.0,4852.0,48193.36613,50080.88241,98274.24853,98274.24853,2.599622641509434,8.65954716981132,69.60294339622641,97801.11,80109.13,67889.14,6679.0464,29196.213,21213.047,3,1,1,1,2018,2
2018-01-04,3552.0,3447.0,3552.0,3447.0,38158.39683,36978.79782,75137.19466,75137.19466,2.599622641509434,8.65954716981132,69.60294339622641,97752.16,80197.14,70034.81,6672.766,29258.793,20910.283,4,1,1,1,2018,3
2018-01-05,3547.0,3805.0,3547.0,3805.0,35032.29843,37102.44342,72134.74185,72134.74185,2.599622641509434,8.65954716981132,69.60294339622641,92519.99,77490.11,70813.2,15337.802,28629.404,20640.42,5,1,1,1,2018,4
2018-01-06,4597.0,4750.0,4597.0,4750.0,45056.16,45886.6475,90942.8075,90942.8075,2.599622641509434,8.65954716981132,69.60294339622641,81848.73,82187.555,70890.1,14303.914,23558.34,20640.92,6,1,1,1,2018,5
2018-01-07,4873.0,5059.0,4873.0,5059.0,48687.45187,50657.36888,99344.82075,99344.82075,2.599622641509434,8.65954716981132,69.60294339622641,79404.914,89984.62,71324.95,10104.252,12118.9375,20929.041,7,1,1,1,2018,6
2018-01-08,4928.0,4776.0,4928.0,4776.0,50562.75014,47601.73108,98164.48123,98164.48123,2.599622641509434,8.65954716981132,69.60294339622641,87474.125,90116.58,71239.73,13932.729,12230.627,20805.068,8,2,1,1,2018,0
2018-01-09,3399.0,3358.0,3399.0,3358.0,34682.9875,33771.50564,68454.49314,68454.49314,2.599622641509434,8.65954716981132,69.60294339622641,96150.7,91163.836,72436.62,4548.6187,12610.225,21297.533,9,2,1,1,2018,1
2018-01-10,2535.0,2316.0,2535.0,2316.0,27423.81614,25428.39587,52852.21201,52852.21201,2.599622641509434,8.65954716981132,69.60294339622641,88654.6,86064.69,72568.734,17503.756,13657.774,21258.8,10,2,1,1,2018,2
2018-01-11,2469.83,2541.0,2469.83,2541.0,27498.47209,28126.52938,55625.00148,55625.00148,2.599622641509434,8.65954716981132,69.60294339622641,73157.06,79575.82,72713.59,23019.254,17216.592,21103.43,11,2,1,1,2018,3
2018-01-12,5397.0,5532.0,5397.0,5532.0,53560.42845,54681.6625,108242.0909,108242.0909,2.599622641509434,8.65954716981132,69.60294339622641,58977.234,76788.37,71910.66,8323.815,19485.111,21285.396,12,2,1,1,2018,4
2018-01-13,4763.0,4880.0,4763.0,4880.0,46626.4191,47144.45316,93770.87226,93770.87226,2.599622641509434,8.65954716981132,69.60294339622641,72239.766,81946.555,73465.31,31209.734,22581.146,22190.541,13,2,1,1,2018,5
2018-01-14,2062.0,2088.0,2062.0,2088.0,20797.96312,21429.53064,42227.49376,42227.49376,2.599622641509434,8.65954716981132,69.60294339622641,85879.32,82350.57,74321.23,27181.74,22793.232,22469.645,14,2,1,1,2018,6
2018-01-15,2113.0,2065.0,2113.0,2065.0,22669.82229,21822.17141,44491.9937,44491.9937,2.599622641509434,8.65954716981132,69.60294339622641,81413.484,74190.95,73540.93,34698.855,25729.975,23176.963,15,3,1,1,2018,0
2018-01-16,6044.0,6042.0,6044.0,6042.0,59137.80869,58353.98222,117491.7909,117491.7909,2.599622641509434,8.65954716981132,69.60294339622641,60163.453,66523.45,73092.99,29126.895,25390.135,23614.797,16,3,1,1,2018,1
2018-01-17,4586.0,4763.0,4586.0,4763.0,45007.03965,46168.28578,91175.32543,91175.32543,2.599622641509434,8.65954716981132,69.60294339622641,68070.43,73528.78,74674.08,42815.133,31933.457,24954.549,17,3,1,1,2018,2
2018-01-18,2616.0,3684.0,2616.0,3684.0,27580.54936,36752.5459,64333.09526,64333.09526,2.599622641509434,8.65954716981132,69.60294339622641,84386.37,79003.51,76125.234,36970.395,31071.275,24591.46,18,3,1,1,2018,3
2018-01-19,1396.0,1432.0,1396.0,1432.0,15305.90633,15940.72796,31246.63429,31246.63429,2.599622641509434,8.65954716981132,69.60294339622641,91000.07,80247.52,75370.99,26579.781,30139.615,24594.674,19,3,1,1,2018,4
2018-01-20,1274.0,1219.0,1274.0,1219.0,15133.82487,14457.77636,29591.60123,29591.60123,2.599622641509434,8.65954716981132,69.60294339622641,62251.684,69248.17,74052.84,30018.514,32199.56,25874.965,20,3,1,1,2018,5
2018-01-21,1251.0,1220.0,1251.0,1220.0,15229.80783,14667.02866,29896.8365,29896.8365,2.599622641509434,8.65954716981132,69.60294339622641,41723.777,60079.703,73351.71,19597.723,33175.605,26800.102,21,3,1,1,2018,6
2018-01-22,2157.211,2014.0,2157.211,2014.0,23232.83158,21494.44372,44727.2753,44727.2753,2.599622641509434,8.65954716981132,69.60294339622641,30245.023,58318.184,72044.92,880.7437,34579.156,27945.846,22,4,1,1,2018,0
2018-01-23,3192.0,2855.0,3192.0,2855.0,32908.51089,29061.17353,61969.68441,61969.68441,2.599622641509434,8.65954716981132,69.60294339622641,34738.57,58351.793,71911.25,8651.817,34563.59,28070.49,23,4,1,1,2018,1
2018-01-24,3077.0,3195.0,3077.0,3195.0,30520.76314,31472.54757,61993.31071,61993.31071,2.599622641509434,8.65954716981132,69.60294339622641,45531.266,50420.066,72645.984,16051.532,23248.705,27486.867,24,4,1,1,2018,2
2018-01-25,2041.0,2093.0,2041.0,2093.0,22983.66985,23172.22532,46155.89517,46155.89517,2.599622641509434,8.65954716981132,69.60294339622641,56230.09,46251.207,73052.27,9961.737,16300.852,27226.451,25,4,1,1,2018,3
2018-01-26,1251.0,1254.0,1251.0,1254.0,15288.61941,15013.97863,30302.59804,30302.59804,2.599622641509434,8.65954716981132,69.60294339622641,56706.297,43654.46,71300.26,9136.924,14260.431,27209.152,26,4,1,1,2018,4
2018-01-27,1729.0,1646.0,1729.0,1646.0,20869.66244,19670.48068,40540.14312,40540.14312,2.599622641509434,8.65954716981132,69.60294339622641,46150.6,43519.6,69055.08,15845.357,14401.101,27733.115,27,4,1,1,2018,5
2018-01-28,1625.0,1613.0,1625.0,1613.0,19095.09659,18507.12601,37602.22259,37602.22259,2.599622641509434,8.65954716981132,69.60294339622641,38999.547,45083.676,67270.2,8038.149,13178.984,27789.605,28,4,1,1,2018,6
2018-01-29,3091.0,3093.0,3091.0,3093.0,31825.22342,31528.36966,63353.59309,63353.59309,2.599622641509434,8.65954716981132,69.60294339622641,36148.32,46184.445,67215.19,5271.357,11964.977,27848.557,29,5,1,1,2018,0
2018-01-30,2711.0,2681.0,2711.0,2681.0,28846.40495,28352.69782,57199.10277,57199.10277,2.599622641509434,8.65954716981132,69.60294339622641,47165.32,48845.348,68114.86,14096.205,13552.72,27246.965,30,5,1,1,2018,1
2018-01-31,1381.0,1283.0,1381.0,1283.0,16101.89051,14928.64329,31030.53379,31030.53379,2.599622641509434,8.65954716981132,69.60294339622641,52718.305,48163.84,66740.79,13447.7295,12886.318,26699.838,31,5,1,1,2018,2
2018-02-01,2085.0,1989.0,2085.0,1989.0,22422.50922,21366.32326,43788.83249,43788.83249,2.599622641509434,8.65954716981132,69.60294339622641,50527.742,43740.586,64747.355,17163.197,12660.191,27068.941,1,5,1,2,2018,3
2018-02-02,2947.0,2756.0,2947.0,2756.0,31137.58126,28711.22656,59848.80783,59848.80783,2.599622641509434,8.65954716981132,69.60294339622641,44006.156,43402.434,62735.363,13085.638,12616.464,26270.781,2,5,1,2,2018,4
