gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual
16-10-2015,0,4818,866,4818,0,47662.24901,47662.24901,47662.24901,,,
17-10-2015,729,4160,3905,4160,7434.055641,40763.02435,48197.07999,48197.07999,,,
18-10-2015,3652,3462,3652,3462,36311.86984,34180.63862,70492.50846,70492.50846,,,
19-10-2015,3871,3724,3871,3724,39547.46532,37335.14873,76882.61405,76882.61405,,,
20-10-2015,4608,4397,4608,4397,47018.18118,44133.43376,91151.61495,91151.61495,,,
21-10-2015,4755,4458,4755,4458,48555.41204,44727.82957,93283.24161,93283.24161,,,
22-10-2015,5028,4795,5028,4795,50676.55545,47421.90839,98098.46384,98098.46384,,,
23-10-2015,5125,4871,5125,4871,50418.00454,47500.50403,97918.50857,97918.50857,,,
24-10-2015,5382,5257,5382,5257,52863.05822,51113.19242,103976.2506,103976.2506,,,
25-10-2015,4963,4747,4963,4747,48615.79736,45937.25075,94553.04811,94553.04811,,,
26-10-2015,4832.825,4651.297,4835,4656,47660.36905,45524.01321,93184.38226,93251.08345,,,
27-10-2015,4503,4464,4503,4464,45008.87177,44678.55828,89687.43005,89687.43005,,,
28-10-2015,4826,4437,4826,4437,48537.27324,44308.88708,92846.16032,92846.16032,,,
29-10-2015,5186,5059,5186,5059,50912.53622,49163.41096,100075.9472,100075.9472,,,
30-10-2015,5215,3203,5215,3234,51333.17391,29766.1326,81099.30651,81099.30651,,,
31-10-2015,5735,0,5735,-139,57132.0553,0,57132.0553,57132.0553,,,
01-11-2015,5087,0,5087,-101,50046.39801,0,50046.39801,50046.39801,,,
02-11-2015,5302,0,5302,-13,51991.59655,0,51991.59655,51991.59655,,,
03-11-2015,5126,0,5126,-5,50180.66617,0,50180.66617,50180.66617,,,
04-11-2015,5255,0,5255,-6,51577.21043,0,51577.21043,51577.21043,,,
05-11-2015,5505,0,5505,-5,54856.47715,0,54856.47715,54856.47715,,,
06-11-2015,5386,0,5386,-5,53062.63542,0,53062.63542,53062.63542,,,
07-11-2015,4321,0,4321,-5,42463.85057,0,42463.85057,42463.85057,,,
08-11-2015,4208,0,4208,-5,41999.03702,0,41999.03702,41999.03702,,,
09-11-2015,3761,0,3761,-8,37420.9613,0,37420.9613,37420.9613,,,
10-11-2015,1217,0,1217,-7,15709.29046,0,15709.29046,15709.29046,,,
11-11-2015,1320,0,1320,-7,17038.836,0,17038.836,17038.836,,,
12-11-2015,2858,0,2858,-6,30440.70444,0,30440.70444,30440.70444,,,
13-11-2015,4688,0,4688,-8,46143.12582,0,46143.12582,46143.12582,,,
14-11-2015,3697,0,3697,-7,36939.4428,0,36939.4428,36939.4428,,,
15-11-2015,3602,0,3602,-7,36218.35117,0,36218.35117,36218.35117,,,
16-11-2015,4767,0,4767,-8,47180.7864,0,47180.7864,47180.7864,,,
17-11-2015,4636,0,4636,-8,47422.90252,0,47422.90252,47422.90252,,,
18-11-2015,4035,0,4035,-7,40492.4947,0,40492.4947,40492.4947,,,
19-11-2015,3511,0,3511,-8,35209.84255,0,35209.84255,35209.84255,,,
20-11-2015,2668,0,2668,-7,27679.74034,0,27679.74034,27679.74034,,,
21-11-2015,3912,0,3912,-9,39593.69899,0,39593.69899,39593.69899,,,
22-11-2015,4718,0,4718,-9,46395.52553,0,46395.52553,46395.52553,,,
23-11-2015,3455,0,3455,-9,10265.5118,0,10265.5118,10265.5118,,,
24-11-2015,3452,0,3452,-8,25065.62675,0,25065.62675,25065.62675,,,
25-11-2015,2705.251,0,2705.251,-8.233,29379.31063,0,29379.31063,29379.31063,,,
26-11-2015,3085,0,3085,-8,32321.43698,0,32321.43698,32321.43698,,,
27-11-2015,4633,0,4633,-8,46994.21363,0,46994.21363,46994.21363,,,
28-11-2015,5185,0,5185,-9,51648.27653,0,51648.27653,51648.27653,,,
29-11-2015,5394,0,5394,-9,53200.12327,0,53200.12327,53200.12327,,,
30-11-2015,5138.627,0,5138.509,-6.129,50647.02654,0,50647.02654,50645.93764,,,
01-12-2015,5023.008,0,5022,-5,49565.64037,0,49565.64037,49555.75724,,,
02-12-2015,4986,0,4986,-5,48920.42328,0,48920.42328,48920.42328,,,
03-12-2015,4818,0,4818,-5,47282.20202,0,47282.20202,47282.20202,,,
04-12-2015,5062,0,5062,-5,49633.11445,0,49633.11445,49633.11445,,,
05-12-2015,4830,0,4830,-7,48348.98029,0,48348.98029,48348.98029,,,
06-12-2015,4591,0,4591,-7,45844.01703,0,45844.01703,45844.01703,,,
07-12-2015,3421,0,3421,-8,33590.95555,0,33590.95555,33590.95555,,,
08-12-2015,4178,0,4178,-7,41069.65163,0,41069.65163,41069.65163,,,
09-12-2015,4148,0,4148,-8,41392.65386,0,41392.65386,41392.65386,,,
10-12-2015,4156,0,4156,-9,41847.27409,0,41847.27409,41847.27409,,,
11-12-2015,4045,0,4045,-14,41146.02736,0,41146.02736,41146.02736,,,
12-12-2015,3971,0,3971,-72,40440.04791,0,40440.04791,40440.04791,,,
13-12-2015,4157,0,4157,-96,42253.35324,0,42253.35324,42253.35324,,,
14-12-2015,5083.462,0,5083.462,258.514,51186.15647,0,51186.15647,51186.15647,,,
15-12-2015,4793,0,4793,2255,48362.94811,0,48362.94811,48362.94811,,,
16-12-2015,4504,0,4504,2633,44461.99908,0,44461.99908,44461.99908,,,
17-12-2015,5248,0,5248,587,51455.01997,0,51455.01997,51455.01997,,,
18-12-2015,5193,0,5193,-107,50942.20124,0,50942.20124,50942.20124,,,
19-12-2015,4150,0,4150,2869,40867.02732,0,40867.02732,40867.02732,,,
20-12-2015,3758,626,3758,2816,37651.61005,7057.235529,44708.84558,44708.84558,,,
21-12-2015,3958,3278,3958,3278,40022.24187,32902.86115,72925.10302,72925.10302,,,
22-12-2015,2985,2541,2985,2541,30477.3598,25823.69362,56301.05342,56301.05342,,,
23-12-2015,2788,3791,2788,3791,27368.63167,38633.87833,66002.50999,66002.50999,,,
24-12-2015,0,5024,0,5024,0,50752.42587,50752.42587,50752.42587,,,
25-12-2015,0,4477,0,4477,0,44188.23525,44188.23525,44188.23525,,,
26-12-2015,0,4838,0,4838,0,47350.76316,47350.76316,47350.76316,,,
27-12-2015,0,5082,0,5082,0,50623.2411,50623.2411,50623.2411,,,
28-12-2015,0,5970,0,5970,0,57658.60209,57658.60209,57658.60209,,,
29-12-2015,0,4845,0,4845,0,48045.16143,48045.16143,48045.16143,,,
30-12-2015,0,2972,0,2972,0,25352.21524,25352.21524,25352.21524,,,
31-12-2015,0,2827,0,2827,0,8274.731821,8274.731821,8274.731821,,,
01-01-2016,0,4103,0,4103,0,42589.14553,42589.14553,42589.14553,,,
02-01-2016,0,3612,0,3612,0,37178.52242,37178.52242,37178.52242,,,
03-01-2016,0,3228,0,3228,0,32121.72211,32121.72211,32121.72211,,,
04-01-2016,0,3692,0,3692,0,35873.23675,35873.23675,35873.23675,,,
05-01-2016,0,3963,-1,3963,0,40395.61169,40395.61169,40395.61169,,,
06-01-2016,0,4106,0,4106,0,40535.42001,40535.42001,40535.42001,,,
07-01-2016,0,3727,0,3727,0,38366.98718,38366.98718,38366.98718,,,
08-01-2016,0,2256,0,2256,0,25224.47076,25224.47076,25224.47076,,,
09-01-2016,0,3880,0,3880,0,44938.50055,44938.50055,44938.50055,,,
10-01-2016,0,5514,-1,5514,0,53706.28815,53706.28815,53706.28815,,,
11-01-2016,0,3931,0,3931,0,38571.61091,38571.61091,38571.61091,,,
12-01-2016,0,2849,0,2849,0,28509.94544,28509.94544,28509.94544,,,
13-01-2016,0,3282,0,3282,0,33814.93589,33814.93589,33814.93589,,,
14-01-2016,0,2787,0,2787,0,29241.78942,29241.78942,29241.78942,,,
15-01-2016,0,3214,0,3214,0,33099.7787,33099.7787,33099.7787,,,
16-01-2016,0,4492,0,4492,0,46468.43626,46468.43626,46468.43626,,,
17-01-2016,0,5404,0,5404,0,52332.24977,52332.24977,52332.24977,,,
18-01-2016,0,5503,0,5503,0,53155.38569,53155.38569,53155.38569,,,
19-01-2016,0,4656,0,4656,0,45815.23295,45815.23295,45815.23295,,,
20-01-2016,0,4081,0,4081,0,40308.83074,40308.83074,40308.83074,,,
21-01-2016,0,5958,0,5958,0,59460.05355,59460.05355,59460.05355,,,
22-01-2016,0,6006,0,6006,0,58006.29215,58006.29215,58006.29215,,,
23-01-2016,0,5753,0,5753,0,55562.80366,55562.80366,55562.80366,,,
24-01-2016,0,4115,0,4115,0,40071.24307,40071.24307,40071.24307,,,
25-01-2016,0,3592,0,3592,0,35951.24861,35951.24861,35951.24861,,,
26-01-2016,0,5449,0,5449,0,54112.45492,54112.45492,54112.45492,,,
27-01-2016,0,5552,0,5552,0,53621.53414,53621.53414,53621.53414,,,
28-01-2016,0,4480,0,4480,0,43884.00686,43884.00686,43884.00686,,,
29-01-2016,0,4217,0,4217,0,42418.85772,42418.85772,42418.85772,,,
30-01-2016,0,2666,0,2666,0,27544.49014,27544.49014,27544.49014,,,
31-01-2016,0,4009,0,4009,0,40817.88356,40817.88356,40817.88356,,,
01-02-2016,0,4414,0,4414,0,43756.01474,43756.01474,43756.01474,,,
02-02-2016,0,3862,0,3862,0,38119.29334,38119.29334,38119.29334,,,
03-02-2016,0,5062,0,5062,0,49032.38463,49032.38463,49032.38463,,,
04-02-2016,0,5926,0,5926,0,57233.64757,57233.64757,57233.64757,,,
05-02-2016,0,5484,0,5484,0,53032.1951,53032.1951,53032.1951,,,
06-02-2016,0,3461,0,3461,0,33569.88187,33569.88187,33569.88187,,,
07-02-2016,0,2615,0,2615,0,25939.60109,25939.60109,25939.60109,,,
08-02-2016,0,5620,0,5620,0,54445.02846,54445.02846,54445.02846,,,
09-02-2016,0,5491,0,5491,0,53523.32433,53523.32433,53523.32433,,,
10-02-2016,0,5243,0,5243,0,50769.99221,50769.99221,50769.99221,,,
11-02-2016,0,4568,-1,4568,0,44422.20697,44422.20697,44422.20697,,,
12-02-2016,0,3807,0,3807,0,37020.09334,37020.09334,37020.09334,,,
13-02-2016,0,3735,0,3735,0,36614.334,36614.334,36614.334,,,
14-02-2016,0,3885,0,3885,0,38923.1825,38923.1825,38923.1825,,,
15-02-2016,0,5435,0,5435,0,53106.08841,53106.08841,53106.08841,,,
16-02-2016,0,5497,-1,5497,0,54496.2694,54496.2694,54496.2694,,,
17-02-2016,0,5561,0,5561,0,54556.23206,54556.23206,54556.23206,,,
18-02-2016,0,4621,0,4621,0,45436.42147,45436.42147,45436.42147,,,
19-02-2016,0,4620,0,4620,0,45502.0873,45502.0873,45502.0873,,,
20-02-2016,0,4665,0,4665,0,45360.80549,45360.80549,45360.80549,,,
21-02-2016,0,5380,0,5380,0,52523.50494,52523.50494,52523.50494,,,
22-02-2016,0,5659,0,5659,0,55017.55023,55017.55023,55017.55023,,,
23-02-2016,0,5497,0,5497,0,53121.92175,53121.92175,53121.92175,,,
24-02-2016,0,5539,0,5539,0,53660.20522,53660.20522,53660.20522,,,
25-02-2016,0,6005,0,6005,0,57996.6341,57996.6341,57996.6341,,,
26-02-2016,0,5996,0,5996,0,57909.71158,57909.71158,57909.71158,,,
27-02-2016,0,4205,0,4205,0,40612.13095,40612.13095,40612.13095,,,
28-02-2016,0,3892,0,3892,0,38489.6915,38489.6915,38489.6915,,,
29-02-2016,0,5084,0,5084,0,49692.02141,49692.02141,49692.02141,,,
01-03-2016,0,5538,0,5538,0,53908.46391,53908.46391,53908.46391,,,
02-03-2016,0,5263,1137,5263,0,51230.95026,51230.95026,51230.95026,,,
03-03-2016,0,4667,2025,4667,0,45985.66912,45985.66912,45985.66912,,,
04-03-2016,0,5116,534,5116,0,49617.36964,49617.36964,49617.36964,,,
05-03-2016,0,4527,0,4527,0,44456.10183,44456.10183,44456.10183,,,
06-03-2016,0,3651,0,3651,0,35977.84969,35977.84969,35977.84969,,,
07-03-2016,0,5535,0,5535,0,56316.18399,56316.18399,56316.18399,,,
08-03-2016,795,4843,795,4843,6212.302202,46899.64579,53111.94799,53111.94799,,,
09-03-2016,5012,5496,5012,5496,49320.25632,53738.45884,103058.7152,103058.7152,,,
10-03-2016,4983.251,4856.945,5027.587,4886.367,48914.20684,47181.66549,96095.87233,96813.79757,,,
11-03-2016,4117,2969,4117,2925,40413.18455,28674.77213,69087.95667,69087.95667,,,
12-03-2016,3795,0,4252,-13,38384.64696,0,38384.64696,38384.64696,,,
13-03-2016,5443,0,5443,-8,54992.91148,0,54992.91148,54992.91148,,,
14-03-2016,5275,0,5262,-7,52323.88545,0,52323.88545,52196.6986,,,
15-03-2016,4727,0,4727,-7,46558.41642,0,46558.41642,46558.41642,,,
16-03-2016,4660,0,4660,-8,45894.8505,0,45894.8505,45894.8505,,,
17-03-2016,4874,0,4874,-9,49409.27148,0,49409.27148,49409.27148,,,
18-03-2016,5476,0,5476,-9,54900.40244,0,54900.40244,54900.40244,,,
19-03-2016,4908,0,4908,-12,48418.50666,0,48418.50666,48418.50666,,,
20-03-2016,5582,0,5582,-13,54701.14743,0,54701.14743,54701.14743,,,
21-03-2016,4858,0,4858,-11,47790.9922,0,47790.9922,47790.9922,,,
22-03-2016,5252,0,5252,-9,52038.48415,0,52038.48415,52038.48415,,,
23-03-2016,5209,0,5209,-5,51526.19325,0,51526.19325,51526.19325,,,
24-03-2016,5403,0,5403,-5,53227.49377,0,53227.49377,53227.49377,,,
25-03-2016,5611,0,5611,-5,55994.00764,0,55994.00764,55994.00764,,,
26-03-2016,5326.545,0,5316,-4,53196.71159,0,53196.71159,53092.44788,,,
27-03-2016,5692,0,5692,-5,57019.9637,0,57019.9637,57019.9637,,,
28-03-2016,5743,0,5743,-59,56215.74062,0,56215.74062,56215.74062,,,
29-03-2016,5644,0,5644,-117,56250.86279,0,56250.86279,56250.86279,,,
30-03-2016,5619,0,5619,3261,38185.4074,0,38185.4074,38185.4074,,,
31-03-2016,5338,0,5338,4097,17129.8727,0,17129.8727,17129.8727,,,
01-04-2016,3303,895,3303,2398,32651.61909,9252.610221,41904.22931,41904.22931,,,
02-04-2016,3704,3494,3704,3494,37064.12098,34751.35458,71815.47556,71815.47556,,,
03-04-2016,3433,3039,3433,3039,34824.00328,30467.27644,65291.27972,65291.27972,,,
04-04-2016,4976,4908,4976,4908,48865.71,47684.56821,96550.27821,96550.27821,,,
05-04-2016,4699,4640,4699,4640,46267.11653,45208.36924,91475.48577,91475.48577,,,
06-04-2016,4231,4168,4231,4168,41839.40112,41011.63616,82851.03729,82851.03729,,,
07-04-2016,4686,4433,4686,4433,46382.36324,43412.84262,89795.20586,89795.20586,,,
08-04-2016,3343,4549,4669,4549,32751.72058,45270.16613,78021.88671,78021.88671,,,
09-04-2016,0,4034,710,4034,0,40375.74781,40375.74781,40375.74781,,,
10-04-2016,0,4951,0,4951,0,49256.99304,49256.99304,49256.99304,,,
11-04-2016,0,5912,1012,5912,0,60430.0573,60430.0573,60430.0573,,,
12-04-2016,1553,5147,4786,5147,15409.21092,50256.0172,65665.22812,65665.22812,,,
13-04-2016,5178,4992,5178,4992,50950.77809,48635.76954,99586.54763,99586.54763,,,
14-04-2016,4823,4731,4823,4731,47602.7062,46547.24862,94149.95482,94149.95482,,,
15-04-2016,5530,5539,5530,5539,54152.2901,53556.77535,107709.0654,107709.0654,,,
16-04-2016,4632,4538,4632,4538,45335.00927,43850.53669,89185.54597,89185.54597,,,
17-04-2016,5841,5864,5841,5864,57647.92329,57752.84173,115400.765,115400.765,,,
18-04-2016,5653,5622,5653,5622,55713.38692,55014.59685,110727.9838,110727.9838,,,
19-04-2016,5526,5462,5526,5462,54404.34444,53354.9348,107759.2792,107759.2792,,,
20-04-2016,5333,5200,5333,5200,52683.11499,51057.45667,103740.5717,103740.5717,,,
21-04-2016,1760,5094,1760,5094,17425.26684,50023.376,67448.64283,67448.64283,,,
22-04-2016,4710,4545,4710,4545,46295.70139,44216.09954,90511.80094,90511.80094,,,
23-04-2016,4434,4298,4434,4298,45286.02123,43171.9354,88457.95663,88457.95663,,,
24-04-2016,4896,4752,4896,4752,48138.03412,46302.39903,94440.43315,94440.43315,,,
25-04-2016,5492,5271,5492,5271,53780.30043,51194.70785,104975.0083,104975.0083,,,
26-04-2016,5005,4735,5005,4735,49094.66311,46129.26701,95223.93012,95223.93012,,,
27-04-2016,5133,5036,5133,5036,50630.77578,49357.17511,99987.95088,99987.95088,,,
28-04-2016,5553,5576,5553,5576,54375.63408,53931.61665,108307.2507,108307.2507,,,
29-04-2016,5466,5513,5466,5513,53501.17985,53279.51192,106780.6918,106780.6918,,,
30-04-2016,5516,5577,5516,5577,54130.9773,54165.62022,108296.5975,108296.5975,,,
01-05-2016,5334,5294,5334,5294,52294.69774,51281.15985,103575.8576,103575.8576,,,
02-05-2016,4863,4739,4863,4739,48050.93107,46468.613,94519.54406,94519.54406,,,
03-05-2016,4536,4574,4536,4574,45122.70093,45018.61807,90141.319,90141.319,,,
04-05-2016,4790,4928,4790,4928,48043.18229,48927.95877,96971.14107,96971.14107,,,
05-05-2016,4329,4475,4329,4475,43391.64331,44091.375,87483.01831,87483.01831,,,
06-05-2016,4131,4103,4131,4103,41413.38521,40800.28756,82213.67277,82213.67277,,,
07-05-2016,5198,5018,5198,5018,52150.74046,50264.17114,102414.9116,102414.9116,,,
08-05-2016,5064,5267,5064,5267,49642.39369,51188.82272,100831.2164,100831.2164,,,
09-05-2016,5259,5182,5259,5182,51684.70127,50223.1688,101907.8701,101907.8701,,,
10-05-2016,5435,5482,5435,5482,53260.16077,53096.05817,106356.2189,106356.2189,,,
11-05-2016,5097,5364,5097,5364,50671.20002,52101.51446,102772.7145,102772.7145,,,
12-05-2016,5421,5573,5421,5573,54466.196,55520.9354,109987.1314,109987.1314,,,
13-05-2016,4393,4284,4393,4284,43805.53073,42408.57257,86214.1033,86214.1033,,,
14-05-2016,5030,4815,5030,4815,52246.75728,49058.95384,101305.7111,101305.7111,,,
15-05-2016,4686,4685,4686,4685,46695.13751,46276.87745,92972.01497,92972.01497,,,
16-05-2016,4617,4921,4617,4921,46650.84189,48589.87241,95240.7143,95240.7143,,,
17-05-2016,5259,5096,5259,5096,52554.47921,50133.88762,102688.3668,102688.3668,,,
18-05-2016,4827,4768,4827,4768,48185.03385,47005.66745,95190.70129,95190.70129,,,
19-05-2016,4552,4484,4552,4484,45184.58124,44136.80121,89321.38244,89321.38244,,,
20-05-2016,4234,4147,4234,4147,43268.81905,41815.97331,85084.79236,85084.79236,,,
21-05-2016,4554,4541,4554,4541,46371.75137,45549.10176,91920.85312,91920.85312,,,
22-05-2016,4793,4723,4793,4723,47746.65601,46484.17648,94230.83249,94230.83249,,,
23-05-2016,4699,4664,4699,4664,46909.00967,46033.71691,92942.72658,92942.72658,,,
24-05-2016,5213,5100,5213,5100,53044.53157,51094.05143,104138.583,104138.583,,,
25-05-2016,4809,5075,4809,5075,48331.46433,50511.68254,98843.14687,98843.14687,,,
26-05-2016,3371,4815,3371,4815,22593.43762,47152.20042,69745.63804,69745.63804,,,
27-05-2016,4268,4200,4268,4200,42527.22301,41427.11617,83954.33918,83954.33918,,,
28-05-2016,4671,4622,4671,4622,47358.26607,46230.18972,93588.45579,93588.45579,,,
29-05-2016,4518,4456,4518,4456,45592.75449,44267.23471,89859.98919,89859.98919,,,
30-05-2016,4499,4457,4499,4457,44905.45837,43978.20423,88883.6626,88883.6626,,,
31-05-2016,4542,4438,4542,4438,45440.72441,43768.3037,89209.0281,89209.0281,,,
01-06-2016,4277,4211,4277,4211,43412.55384,42294.49086,85707.04471,85707.04471,,,
02-06-2016,4203,4172,4203,4172,42828.99749,42043.29745,84872.29494,84872.29494,,,
03-06-2016,4051,4000,4051,4000,42314.23157,41086.76537,83400.99694,83400.99694,,,
04-06-2016,3538,3591,3538,3591,36422.62829,36387.94834,72810.57663,72810.57663,,,
05-06-2016,4099,4040,4099,4040,41604.39754,40680.40531,82284.80285,82284.80285,,,
06-06-2016,4363,4316,4363,4316,43932.15071,43136.21486,87068.36558,87068.36558,,,
07-06-2016,4215,4117,4215,4117,42976.3278,41594.04304,84570.37085,84570.37085,,,
08-06-2016,3992,3975,3992,3975,40602.9294,39755.33522,80358.26462,80358.26462,,,
09-06-2016,3812,3646,3812,3646,38794.16856,36628.29333,75422.46189,75422.46189,,,
10-06-2016,4288,4235,4288,4235,43391.31703,42653.97989,86045.29691,86045.29691,,,
11-06-2016,4122,4053,4122,4053,42129.28599,40934.50316,83063.78915,83063.78915,,,
12-06-2016,3551,3525,3551,3525,36067.67757,35387.22562,71454.90319,71454.90319,,,
13-06-2016,3677,3603,3677,3603,37262.15204,36109.50179,73371.65383,73371.65383,,,
14-06-2016,4563.335,4480.508,4563.335,4480.508,46050.02667,44676.10876,90726.13543,90726.13543,,,
15-06-2016,4565,4536,4565,4536,45895.1277,45086.98741,90982.11511,90982.11511,,,
16-06-2016,4589,4583,4589,4583,46467.33958,46207.18846,92674.52804,92674.52804,,,
17-06-2016,4477,4394,4477,4394,45684.20088,44125.97873,89810.17961,89810.17961,,,
18-06-2016,3857,3827,3857,3827,38913.65197,38214.14265,77127.79462,77127.79462,,,
19-06-2016,4272,4159,4272,4159,43252.48996,41521.51182,84774.00178,84774.00178,,,
20-06-2016,4610,4519,4610,4519,45979.28885,44791.73466,90771.02351,90771.02351,,,
21-06-2016,3893,3873,3893,3873,39766.38441,39029.8658,78796.25021,78796.25021,,,
22-06-2016,4025,3967,4025,3967,40943.86942,40124.18624,81068.05566,81068.05566,,,
23-06-2016,3743,3676,3743,3676,38014.44215,36983.5046,74997.94675,74997.94675,,,
24-06-2016,3772,3711,3772,3711,38472.08369,37309.16668,75781.25037,75781.25037,,,
25-06-2016,4252,4137,4252,4137,43397.91407,41848.89352,85246.8076,85246.8076,,,
26-06-2016,4240,4065,4240,4065,42843.4265,40708.76219,83552.18869,83552.18869,,,
27-06-2016,4189,3993,4189,3993,41910.31269,39879.79218,81790.10487,81790.10487,,,
28-06-2016,2846,2685,2846,2685,29276.63414,27441.1093,56717.74344,56717.74344,,,
29-06-2016,4041,4012,4041,4012,34948.52295,34873.46368,69821.98662,69821.98662,,,
30-06-2016,3829,3769,3829,3769,6176.183917,5895.094976,12071.27889,12071.27889,,,
01-07-2016,3843,3808,3843,3808,38617.70726,37815.19063,76432.89789,76432.89789,,,
02-07-2016,4040.838,3933.614,4001.144,3933.614,41188.99212,39603.25267,80792.24478,80403.8944,,,
03-07-2016,4132,4056,4132,4056,42094.71287,40956.31565,83051.02852,83051.02852,,,
04-07-2016,3693,3661,3693,3661,37428.35796,36587.78569,74016.14364,74016.14364,,,
05-07-2016,4172,4096,4172,4096,41997.58716,40719.0411,82716.62826,82716.62826,,,
06-07-2016,4314,4236,4314,4236,44598.66904,42293.96574,86892.63478,86892.63478,,,
07-07-2016,4358,4440,4358,4440,43275.43272,43445.73727,86721.16999,86721.16999,,,
08-07-2016,4002,3957,4002,3957,40254.36133,39415.55732,79669.91865,79669.91865,,,
09-07-2016,3830,3837,3830,3837,38942.75505,38384.0945,77326.84955,77326.84955,,,
10-07-2016,3836,3869,3836,3869,38570.91734,38940.30077,77511.21811,77511.21811,,,
11-07-2016,4180,3926,4180,3926,41894.73346,39311.59312,81206.32657,81206.32657,,,
12-07-2016,4130.613,4019.208,4122.916,4015.815,41271.10433,39737.60721,81008.71153,80900.63734,,,
13-07-2016,4175,4010,4175,4010,41853.68873,39694.11656,81547.80529,81547.80529,,,
14-07-2016,4187,4093,4187,4093,41992.99763,40746.32287,82739.3205,82739.3205,,,
15-07-2016,3954,3908,3954,3908,40119.03197,39125.87358,79244.90555,79244.90555,,,
16-07-2016,3755,3669,3755,3669,38154.8663,36858.85147,75013.71776,75013.71776,,,
17-07-2016,4452,4287,4452,4287,44396.23559,42416.58861,86812.8242,86812.8242,,,
18-07-2016,4389,4146,4389,4146,43879.32409,41122.74998,85002.07407,85002.07407,,,
19-07-2016,4261,3902,4261,3902,43121.93059,38805.13545,81927.06605,81927.06605,,,
20-07-2016,4494,4035,4494,4035,44986.50002,40144.1913,85130.69132,85130.69132,,,
21-07-2016,4244,4146,4244,4146,41805.6913,40655.95401,82461.64531,82461.64531,,,
22-07-2016,3969,3847,3969,3847,39249.08803,37753.22884,77002.31687,77002.31687,,,
23-07-2016,3977,3946,3977,3946,40141.18718,39312.34797,79453.53514,79453.53514,,,
24-07-2016,3883,3734,3883,3734,39176.21536,37237.21226,76413.42762,76413.42762,,,
25-07-2016,4036,3941,4036,3941,40858.61465,39295.67697,80154.29163,80154.29163,,,
26-07-2016,3893,3830,3893,3830,39761.50772,38550.51989,78312.02761,78312.02761,,,
27-07-2016,3989,3915,3989,3915,40368.56338,39016.92426,79385.48765,79385.48765,,,
28-07-2016,4118,4012,4118,4012,42072.99608,40303.13845,82376.13452,82376.13452,,,
29-07-2016,4340,4195,4340,4195,43576.53363,41593.83274,85170.36637,85170.36637,,,
30-07-2016,4004,3950,4004,3950,40334.60425,39236.47689,79571.08114,79571.08114,,,
31-07-2016,4048,3938,4048,3938,40694.0845,39160.71815,79854.80264,79854.80264,,,
01-08-2016,4190,4077,4190,4077,42544.31228,40824.4746,83368.78688,83368.78688,,,
02-08-2016,3999,3963,3999,3963,40556.9919,39654.0688,80211.0607,80211.0607,,,
03-08-2016,3876,3776,3876,3776,38629.03603,37472.49063,76101.52665,76101.52665,,,
04-08-2016,3986,3927,3986,3927,40263.51193,39212.83992,79476.35185,79476.35185,,,
05-08-2016,3686,3685,3686,3685,37635.91773,37000.25417,74636.1719,74636.1719,,,
06-08-2016,3613,3555,3613,3555,36900.20894,35754.72579,72654.93473,72654.93473,,,
07-08-2016,3442,3428,3442,3428,35184.51552,34610.18333,69794.69885,69794.69885,,,
08-08-2016,3351,3321,3351,3321,34566.55012,33614.65009,68181.20021,68181.20021,,,
09-08-2016,3930,3931,3930,3931,39814.74583,39337.42161,79152.16744,79152.16744,,,
10-08-2016,4208,4239,4208,4239,43067.67407,42997.90899,86065.58306,86065.58306,,,
11-08-2016,4139,4091,4139,4091,41984.65416,41321.62925,83306.28341,83306.28341,,,
12-08-2016,4008,3933,4008,3933,41020.87126,39499.10403,80519.97529,80519.97529,,,
13-08-2016,3261,3181,3261,3181,33649.61952,32381.33027,66030.94979,66030.94979,,,
14-08-2016,3511,3372,3511,3372,36307.81195,34223.41922,70531.23117,70531.23117,,,
15-08-2016,3649,3805,3649,3805,37328.13907,38509.62566,75837.76473,75837.76473,,,
16-08-2016,3037,3591,3037,3591,31144.42189,36263.44908,67407.87097,67407.87097,,,
17-08-2016,3611,3554,3611,3554,37126.90705,35995.56566,73122.47271,73122.47271,,,
18-08-2016,3391,3299,3391,3299,35311.2026,34018.28985,69329.49245,69329.49245,,,
19-08-2016,3900,3857,3900,3857,40072.44748,39131.96471,79204.41219,79204.41219,,,
20-08-2016,3607,3524,3607,3524,37017.28629,35728.9782,72746.26448,72746.26448,,,
21-08-2016,3239,3156,3239,3156,33554.07512,32222.36625,65776.44138,65776.44138,,,
22-08-2016,3130,3117,3130,3117,32267.88383,31831.50656,64099.39039,64099.39039,,,
23-08-2016,3686,3534,3686,3534,37884.25319,35702.88042,73587.13361,73587.13361,,,
24-08-2016,4356,4266,4356,4266,44592.37101,43121.93777,87714.30878,87714.30878,,,
25-08-2016,3876,3825,3876,3825,39547.13237,38780.04288,78327.17525,78327.17525,,,
26-08-2016,3409,3419,3409,3419,35159.81262,34747.35064,69907.16326,69907.16326,,,
27-08-2016,3270,3198,3270,3198,33802.95347,32784.83106,66587.78453,66587.78453,,,
