gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual
2016-04-25,5492.0,5271.0,5492.0,5271.0,53780.30043,51194.70785,104975.0083,104975.0083,,,
2016-04-26,5005.0,4735.0,5005.0,4735.0,49094.66311,46129.26701,95223.93012,95223.93012,,,
2016-04-27,5133.0,5036.0,5133.0,5036.0,50630.77578,49357.17511,99987.95088,99987.95088,,,
2016-04-28,5553.0,5576.0,5553.0,5576.0,54375.63408,53931.61665,108307.2507,108307.2507,,,
2016-04-29,5466.0,5513.0,5466.0,5513.0,53501.17985,53279.51192,106780.6918,106780.6918,,,
2016-04-30,5516.0,5577.0,5516.0,5577.0,54130.9773,54165.62022,108296.5975,108296.5975,,,
2016-05-01,5334.0,5294.0,5334.0,5294.0,52294.69774,51281.15985,103575.8576,103575.8576,,,
2016-05-02,4863.0,4739.0,4863.0,4739.0,48050.93107,46468.613,94519.54406,94519.54406,,,
2016-05-03,4536.0,4574.0,4536.0,4574.0,45122.70093,45018.61807,90141.319,90141.319,,,
2016-05-04,4790.0,4928.0,4790.0,4928.0,48043.18229,48927.95877,96971.14107,96971.14107,,,
2016-05-05,4329.0,4475.0,4329.0,4475.0,43391.64331,44091.375,87483.01831,87483.01831,,,
2016-05-06,4131.0,4103.0,4131.0,4103.0,41413.38521,40800.28756,82213.67277,82213.67277,,,
2016-05-07,5198.0,5018.0,5198.0,5018.0,52150.74046,50264.17114,102414.9116,102414.9116,,,
2016-05-08,5064.0,5267.0,5064.0,5267.0,49642.39369,51188.82272,100831.2164,100831.2164,,,
2016-05-09,5259.0,5182.0,5259.0,5182.0,51684.70127,50223.1688,101907.8701,101907.8701,,,
2016-05-10,5435.0,5482.0,5435.0,5482.0,53260.16077,53096.05817,106356.2189,106356.2189,,,
2016-05-11,5097.0,5364.0,5097.0,5364.0,50671.20002,52101.51446,102772.7145,102772.7145,,,
2016-05-12,5421.0,5573.0,5421.0,5573.0,54466.196,55520.9354,109987.1314,109987.1314,,,
2016-05-13,4393.0,4284.0,4393.0,4284.0,43805.53073,42408.57257,86214.1033,86214.1033,,,
2016-05-14,5030.0,4815.0,5030.0,4815.0,52246.75728,49058.95384,101305.7111,101305.7111,,,
2016-05-15,4686.0,4685.0,4686.0,4685.0,46695.13751,46276.87745,92972.01497,92972.01497,,,
2016-05-16,4617.0,4921.0,4617.0,4921.0,46650.84189,48589.87241,95240.7143,95240.7143,,,
2016-05-17,5259.0,5096.0,5259.0,5096.0,52554.47921,50133.88762,102688.3668,102688.3668,,,
2016-05-18,4827.0,4768.0,4827.0,4768.0,48185.03385,47005.66745,95190.70129,95190.70129,,,
2016-05-19,4552.0,4484.0,4552.0,4484.0,45184.58124,44136.80121,89321.38244,89321.38244,,,
2016-05-20,4234.0,4147.0,4234.0,4147.0,43268.81905,41815.97331,85084.79236,85084.79236,,,
2016-05-21,4554.0,4541.0,4554.0,4541.0,46371.75137,45549.10176,91920.85312,91920.85312,,,
2016-05-22,4793.0,4723.0,4793.0,4723.0,47746.65601,46484.17648,94230.83249,94230.83249,,,
2016-05-23,4699.0,4664.0,4699.0,4664.0,46909.00967,46033.71691,92942.72658,92942.72658,,,
2016-05-24,5213.0,5100.0,5213.0,5100.0,53044.53157,51094.05143,104138.583,104138.583,,,
2016-05-25,4809.0,5075.0,4809.0,5075.0,48331.46433,50511.68254,98843.14687,98843.14687,,,
2016-05-26,3371.0,4815.0,3371.0,4815.0,22593.43762,47152.20042,69745.63804,69745.63804,,,
2016-05-27,4268.0,4200.0,4268.0,4200.0,42527.22301,41427.11617,83954.33918,83954.33918,,,
2016-05-28,4671.0,4622.0,4671.0,4622.0,47358.26607,46230.18972,93588.45579,93588.45579,,,
2016-05-29,4518.0,4456.0,4518.0,4456.0,45592.75449,44267.23471,89859.98919,89859.98919,,,
2016-05-30,4499.0,4457.0,4499.0,4457.0,44905.45837,43978.20423,88883.6626,88883.6626,,,
2016-05-31,4542.0,4438.0,4542.0,4438.0,45440.72441,43768.3037,89209.0281,89209.0281,,,
2016-06-01,4277.0,4211.0,4277.0,4211.0,43412.55384,42294.49086,85707.04471,85707.04471,,,
2016-06-02,4203.0,4172.0,4203.0,4172.0,42828.99749,42043.29745,84872.29494,84872.29494,,,
2016-06-03,4051.0,4000.0,4051.0,4000.0,42314.23157,41086.76537,83400.99694,83400.99694,,,
2016-06-04,3538.0,3591.0,3538.0,3591.0,36422.62829,36387.94834,72810.57663,72810.57663,,,
2016-06-05,4099.0,4040.0,4099.0,4040.0,41604.39754,40680.40531,82284.80285,82284.80285,,,
2016-06-06,4363.0,4316.0,4363.0,4316.0,43932.15071,43136.21486,87068.36558,87068.36558,,,
2016-06-07,4215.0,4117.0,4215.0,4117.0,42976.3278,41594.04304,84570.37085,84570.37085,,,
2016-06-08,3992.0,3975.0,3992.0,3975.0,40602.9294,39755.33522,80358.26462,80358.26462,,,
2016-06-09,3812.0,3646.0,3812.0,3646.0,38794.16856,36628.29333,75422.46189,75422.46189,,,
2016-06-10,4288.0,4235.0,4288.0,4235.0,43391.31703,42653.97989,86045.29691,86045.29691,,,
2016-06-11,4122.0,4053.0,4122.0,4053.0,42129.28599,40934.50316,83063.78915,83063.78915,,,
2016-06-12,3551.0,3525.0,3551.0,3525.0,36067.67757,35387.22562,71454.90319,71454.90319,,,
2016-06-13,3677.0,3603.0,3677.0,3603.0,37262.15204,36109.50179,73371.65383,73371.65383,,,
2016-06-14,4563.335,4480.508,4563.335,4480.508,46050.02667,44676.10876,90726.13543,90726.13543,,,
2016-06-15,4565.0,4536.0,4565.0,4536.0,45895.1277,45086.98741,90982.11511,90982.11511,,,
2016-06-16,4589.0,4583.0,4589.0,4583.0,46467.33958,46207.18846,92674.52804,92674.52804,,,
2016-06-17,4477.0,4394.0,4477.0,4394.0,45684.20088,44125.97873,89810.17961,89810.17961,,,
2016-06-18,3857.0,3827.0,3857.0,3827.0,38913.65197,38214.14265,77127.79462,77127.79462,,,
2016-06-19,4272.0,4159.0,4272.0,4159.0,43252.48996,41521.51182,84774.00178,84774.00178,,,
2016-06-20,4610.0,4519.0,4610.0,4519.0,45979.28885,44791.73466,90771.02351,90771.02351,,,
2016-06-21,3893.0,3873.0,3893.0,3873.0,39766.38441,39029.8658,78796.25021,78796.25021,,,
2016-06-22,4025.0,3967.0,4025.0,3967.0,40943.86942,40124.18624,81068.05566,81068.05566,,,
2016-06-23,3743.0,3676.0,3743.0,3676.0,38014.44215,36983.5046,74997.94675,74997.94675,,,
2016-06-24,3772.0,3711.0,3772.0,3711.0,38472.08369,37309.16668,75781.25037,75781.25037,,,
2016-06-25,4252.0,4137.0,4252.0,4137.0,43397.91407,41848.89352,85246.8076,85246.8076,,,
2016-06-26,4240.0,4065.0,4240.0,4065.0,42843.4265,40708.76219,83552.18869,83552.18869,,,
2016-06-27,4189.0,3993.0,4189.0,3993.0,41910.31269,39879.79218,81790.10487,81790.10487,,,
2016-06-28,2846.0,2685.0,2846.0,2685.0,29276.63414,27441.1093,56717.74344,56717.74344,,,
2016-06-29,4041.0,4012.0,4041.0,4012.0,34948.52295,34873.46368,69821.98662,69821.98662,,,
2016-06-30,3829.0,3769.0,3829.0,3769.0,6176.183917,5895.094976,12071.27889,12071.27889,,,
2016-07-01,3843.0,3808.0,3843.0,3808.0,38617.70726,37815.19063,76432.89789,76432.89789,,,
2016-07-02,4040.838,3933.614,4001.144,3933.614,41188.99212,39603.25267,80792.24478,80403.8944,,,
2016-07-03,4132.0,4056.0,4132.0,4056.0,42094.71287,40956.31565,83051.02852,83051.02852,,,
2016-07-04,3693.0,3661.0,3693.0,3661.0,37428.35796,36587.78569,74016.14364,74016.14364,,,
2016-07-05,4172.0,4096.0,4172.0,4096.0,41997.58716,40719.0411,82716.62826,82716.62826,,,
2016-07-06,4314.0,4236.0,4314.0,4236.0,44598.66904,42293.96574,86892.63478,86892.63478,,,
2016-07-07,4358.0,4440.0,4358.0,4440.0,43275.43272,43445.73727,86721.16999,86721.16999,,,
2016-07-08,4002.0,3957.0,4002.0,3957.0,40254.36133,39415.55732,79669.91865,79669.91865,,,
2016-07-09,3830.0,3837.0,3830.0,3837.0,38942.75505,38384.0945,77326.84955,77326.84955,,,
2016-07-10,3836.0,3869.0,3836.0,3869.0,38570.91734,38940.30077,77511.21811,77511.21811,,,
2016-07-11,4180.0,3926.0,4180.0,3926.0,41894.73346,39311.59312,81206.32657,81206.32657,,,
2016-07-12,4130.613,4019.208,4122.916,4015.815,41271.10433,39737.60721,81008.71153,80900.63734,,,
2016-07-13,4175.0,4010.0,4175.0,4010.0,41853.68873,39694.11656,81547.80529,81547.80529,,,
2016-07-14,4187.0,4093.0,4187.0,4093.0,41992.99763,40746.32287,82739.3205,82739.3205,,,
2016-07-15,3954.0,3908.0,3954.0,3908.0,40119.03197,39125.87358,79244.90555,79244.90555,,,
2016-07-16,3755.0,3669.0,3755.0,3669.0,38154.8663,36858.85147,75013.71776,75013.71776,,,
2016-07-17,4452.0,4287.0,4452.0,4287.0,44396.23559,42416.58861,86812.8242,86812.8242,,,
2016-07-18,4389.0,4146.0,4389.0,4146.0,43879.32409,41122.74998,85002.07407,85002.07407,,,
2016-07-19,4261.0,3902.0,4261.0,3902.0,43121.93059,38805.13545,81927.06605,81927.06605,,,
2016-07-20,4494.0,4035.0,4494.0,4035.0,44986.50002,40144.1913,85130.69132,85130.69132,,,
2016-07-21,4244.0,4146.0,4244.0,4146.0,41805.6913,40655.95401,82461.64531,82461.64531,,,
2016-07-22,3969.0,3847.0,3969.0,3847.0,39249.08803,37753.22884,77002.31687,77002.31687,,,
2016-07-23,3977.0,3946.0,3977.0,3946.0,40141.18718,39312.34797,79453.53514,79453.53514,,,
2016-07-24,3883.0,3734.0,3883.0,3734.0,39176.21536,37237.21226,76413.42762,76413.42762,,,
2016-07-25,4036.0,3941.0,4036.0,3941.0,40858.61465,39295.67697,80154.29163,80154.29163,,,
2016-07-26,3893.0,3830.0,3893.0,3830.0,39761.50772,38550.51989,78312.02761,78312.02761,,,
2016-07-27,3989.0,3915.0,3989.0,3915.0,40368.56338,39016.92426,79385.48765,79385.48765,,,
2016-07-28,4118.0,4012.0,4118.0,4012.0,42072.99608,40303.13845,82376.13452,82376.13452,,,
2016-07-29,4340.0,4195.0,4340.0,4195.0,43576.53363,41593.83274,85170.36637,85170.36637,,,
2016-07-30,4004.0,3950.0,4004.0,3950.0,40334.60425,39236.47689,79571.08114,79571.08114,,,
2016-07-31,4048.0,3938.0,4048.0,3938.0,40694.0845,39160.71815,79854.80264,79854.80264,,,
2016-08-01,4190.0,4077.0,4190.0,4077.0,42544.31228,40824.4746,83368.78688,83368.78688,,,
2016-08-02,3999.0,3963.0,3999.0,3963.0,40556.9919,39654.0688,80211.0607,80211.0607,,,
2016-08-03,3876.0,3776.0,3876.0,3776.0,38629.03603,37472.49063,76101.52665,76101.52665,,,
2016-08-04,3986.0,3927.0,3986.0,3927.0,40263.51193,39212.83992,79476.35185,79476.35185,,,
2016-08-05,3686.0,3685.0,3686.0,3685.0,37635.91773,37000.25417,74636.1719,74636.1719,,,
2016-08-06,3613.0,3555.0,3613.0,3555.0,36900.20894,35754.72579,72654.93473,72654.93473,,,
2016-08-07,3442.0,3428.0,3442.0,3428.0,35184.51552,34610.18333,69794.69885,69794.69885,,,
2016-08-08,3351.0,3321.0,3351.0,3321.0,34566.55012,33614.65009,68181.20021,68181.20021,,,
2016-08-09,3930.0,3931.0,3930.0,3931.0,39814.74583,39337.42161,79152.16744,79152.16744,,,
2016-08-10,4208.0,4239.0,4208.0,4239.0,43067.67407,42997.90899,86065.58306,86065.58306,,,
2016-08-11,4139.0,4091.0,4139.0,4091.0,41984.65416,41321.62925,83306.28341,83306.28341,,,
2016-08-12,4008.0,3933.0,4008.0,3933.0,41020.87126,39499.10403,80519.97529,80519.97529,,,
2016-08-13,3261.0,3181.0,3261.0,3181.0,33649.61952,32381.33027,66030.94979,66030.94979,,,
2016-08-14,3511.0,3372.0,3511.0,3372.0,36307.81195,34223.41922,70531.23117,70531.23117,,,
2016-08-15,3649.0,3805.0,3649.0,3805.0,37328.13907,38509.62566,75837.76473,75837.76473,,,
2016-08-16,3037.0,3591.0,3037.0,3591.0,31144.42189,36263.44908,67407.87097,67407.87097,,,
2016-08-17,3611.0,3554.0,3611.0,3554.0,37126.90705,35995.56566,73122.47271,73122.47271,,,
2016-08-18,3391.0,3299.0,3391.0,3299.0,35311.2026,34018.28985,69329.49245,69329.49245,,,
2016-08-19,3900.0,3857.0,3900.0,3857.0,40072.44748,39131.96471,79204.41219,79204.41219,,,
2016-08-20,3607.0,3524.0,3607.0,3524.0,37017.28629,35728.9782,72746.26448,72746.26448,,,
2016-08-21,3239.0,3156.0,3239.0,3156.0,33554.07512,32222.36625,65776.44138,65776.44138,,,
2016-08-22,3130.0,3117.0,3130.0,3117.0,32267.88383,31831.50656,64099.39039,64099.39039,,,
2016-08-23,3686.0,3534.0,3686.0,3534.0,37884.25319,35702.88042,73587.13361,73587.13361,,,
2016-08-24,4356.0,4266.0,4356.0,4266.0,44592.37101,43121.93777,87714.30878,87714.30878,,,
2016-08-25,3876.0,3825.0,3876.0,3825.0,39547.13237,38780.04288,78327.17525,78327.17525,,,
2016-08-26,3409.0,3419.0,3409.0,3419.0,35159.81262,34747.35064,69907.16326,69907.16326,,,
2016-08-27,3270.0,3198.0,3270.0,3198.0,33802.95347,32784.83106,66587.78453,66587.78453,,,
2016-08-28,3637.0,3531.0,3637.0,3531.0,37300.3391,35714.44207,73014.78117,73014.78117,,,
2016-08-29,3518.0,3488.0,3518.0,3488.0,36205.08941,35243.58623,71448.67564,71448.67564,,,
2016-08-30,3696.0,2379.0,3696.0,2379.0,37601.62653,25060.95131,62662.57784,62662.57784,,,
2016-08-31,3583.0,3524.0,3583.0,3524.0,36726.67963,35516.8041,72243.48373,72243.48373,,,
2016-09-01,3515.0,3482.0,3515.0,3482.0,35629.78071,35061.70568,70691.4864,70691.4864,,,
2016-09-02,2699.0,3091.0,3160.0,3091.0,26546.17162,31494.45971,58040.63133,58040.63133,,,
2016-09-03,454.0,2385.0,2581.0,2385.0,6076.39956,24766.40595,30842.80551,30842.80551,,,
2016-09-04,2797.0,2685.0,2797.0,2685.0,29795.07973,28021.76295,57816.84268,57816.84268,,,
2016-09-05,3351.0,3269.0,3351.0,3269.0,34272.31054,33246.81817,67519.12871,67519.12871,,,
2016-09-06,3895.0,3767.0,3895.0,3767.0,40083.82516,38288.66771,78372.49287,78372.49287,,,
2016-09-07,3920.0,3691.0,3920.0,3691.0,39902.24022,37202.28776,77104.52798,77104.52798,,,
2016-09-08,3744.0,3732.0,3744.0,3732.0,37893.30067,37420.68985,75313.99053,75313.99053,,,
2016-09-09,3496.0,3442.0,3496.0,3442.0,36058.36619,34953.18795,71011.55414,71011.55414,,,
2016-09-10,3038.0,2974.0,3038.0,2974.0,31925.78558,30780.32486,62706.11044,62706.11044,,,
2016-09-11,2504.0,2426.0,2504.0,2426.0,26710.90479,25682.40178,52393.30657,52393.30657,,,
2016-09-12,3240.0,3109.0,3240.0,3109.0,33519.20892,31981.90546,65501.11438,65501.11438,,,
2016-09-13,3763.0,3644.0,3763.0,3644.0,38389.93197,36687.99344,75077.92541,75077.92541,,,
2016-09-14,3672.0,3629.0,3672.0,3629.0,37587.80013,36500.08678,74087.88692,74087.88692,,,
2016-09-15,3573.0,3649.0,3573.0,3649.0,36254.79391,36567.63305,72822.42696,72822.42696,,,
2016-09-16,3730.0,3637.0,3730.0,3637.0,38456.46931,36959.20652,75415.67582,75415.67582,,,
2016-09-17,3653.0,3735.0,3653.0,3735.0,37493.66461,37779.56205,75273.22666,75273.22666,,,
2016-09-18,4065.0,3968.0,4065.0,3968.0,40826.03305,39243.11315,80069.1462,80069.1462,,,
2016-09-19,3907.0,3958.0,3907.0,3958.0,39195.9185,39121.35376,78317.27226,78317.27226,,,
2016-09-20,3546.0,3541.0,3546.0,3541.0,35883.47065,35417.21068,71300.68133,71300.68133,,,
2016-09-21,3439.0,3547.0,3439.0,3547.0,35154.63428,35633.18904,70787.82331,70787.82331,,,
2016-09-22,3549.0,3733.0,3549.0,3733.0,36153.36059,37649.94351,73803.3041,73803.3041,,,
2016-09-23,3671.0,3803.0,3671.0,3803.0,37490.84475,38169.98487,75660.82962,75660.82962,,,
2016-09-24,3512.0,3511.0,3512.0,3511.0,35935.77474,35235.17758,71170.95232,71170.95232,,,
2016-09-25,3675.0,3784.0,3675.0,3784.0,37242.51099,37658.85498,74901.36596,74901.36596,,,
2016-09-26,3319.0,3563.0,3319.0,3563.0,33768.68055,35625.94194,69394.62249,69394.62249,,,
2016-09-27,3483.0,3399.0,3483.0,3399.0,36055.57774,35171.57024,71227.14798,71227.14798,,,
2016-09-28,3750.0,3855.0,3750.0,3855.0,38018.22248,38467.15758,76485.38006,76485.38006,,,
2016-09-29,3467.0,3729.0,3467.0,3729.0,35180.3177,37162.90854,72343.22625,72343.22625,,,
2016-09-30,3056.0,3323.0,3056.0,3323.0,31390.83531,33584.40356,64975.23887,64975.23887,,,
2016-10-01,3922.0,3990.0,3922.0,3990.0,39845.75367,40014.5217,79860.27537,79860.27537,,,
2016-10-02,4209.0,4336.0,4209.0,4336.0,42210.60495,42770.77274,84981.37769,84981.37769,,,
2016-10-03,3621.0,3786.0,3621.0,3786.0,36382.3459,37388.41502,73770.76092,73770.76092,,,
2016-10-04,4059.0,4146.0,4059.0,4146.0,40918.20148,41135.75512,82053.95659,82053.95659,,,
2016-10-05,4709.0,4874.0,4709.0,4874.0,47046.83643,48298.90692,95345.74336,95345.74336,,,
2016-10-06,4368.0,4562.0,4368.0,4562.0,43807.5936,44971.34005,88778.93365,88778.93365,,,
2016-10-07,3760.0,3959.0,3760.0,3959.0,38234.19755,39910.75394,78144.95149,78144.95149,,,
2016-10-08,3221.0,3425.0,3221.0,3425.0,33561.85063,35010.2761,68572.12673,68572.12673,,,
2016-10-09,2341.0,2434.0,2341.0,2434.0,24338.90112,24995.44918,49334.35029,49334.35029,,,
2016-10-10,3401.0,3407.0,3401.0,3407.0,34722.60034,34287.90356,69010.5039,69010.5039,,,
2016-10-11,3726.0,3938.0,3726.0,3938.0,37952.93513,39574.34124,77527.27636,77527.27636,,,
2016-10-12,3959.0,4153.0,3959.0,4153.0,40203.43832,41794.88119,81998.31951,81998.31951,,,
2016-10-13,3666.0,3839.0,3666.0,3839.0,37203.13225,38382.54831,75585.68056,75585.68056,,,
2016-10-14,3404.0,3659.0,3404.0,3659.0,35450.03322,37536.15643,72986.18966,72986.18966,,,
2016-10-15,3461.352,3642.908,3483.0,3668.0,35666.21087,37348.72995,73014.94082,73474.82923,,,
2016-10-16,2771.0,3916.0,2771.0,3916.0,28334.33353,39010.95683,67345.29036,67345.29036,,,
2016-10-17,3933.0,4050.0,3933.0,4050.0,39561.26132,40168.18213,79729.44345,79729.44345,,,
2016-10-18,3907.0,4013.0,3907.0,4013.0,39262.72371,39883.45873,79146.18244,79146.18244,,,
2016-10-19,3841.0,4011.0,3841.0,4011.0,38812.9212,39882.93775,78695.85895,78695.85895,,,
2016-10-20,3246.0,3484.0,3246.0,3484.0,33128.44452,34949.8349,68078.27942,68078.27942,,,
2016-10-21,1231.0,1463.0,1275.0,1463.0,12618.79167,15645.53935,28264.33102,28264.33102,,,
2016-10-22,0.0,2042.0,0.0,2042.0,0.0,21225.02469,21225.02469,21225.02469,,,
2016-10-23,0.0,1934.0,0.0,1934.0,0.0,19762.78278,19762.78278,19762.78278,,,
2016-10-24,0.0,4215.0,0.0,4215.0,0.0,41847.38656,41847.38656,41847.38656,,,
2016-10-25,0.0,4189.491,4.727,4189.0,0.0,41638.78919,41638.78919,41634.04645,,,
2016-10-26,0.0,4218.0,0.0,4218.0,0.0,41722.6494,41722.6494,41722.6494,,,
2016-10-27,0.0,3676.0,0.0,3676.0,0.0,36514.45404,36514.45404,36514.45404,,,
2016-10-28,0.0,3207.0,0.0,3207.0,0.0,34399.33118,34399.33118,34399.33118,,,
2016-10-29,0.0,3686.0,0.0,3686.0,0.0,37210.01357,37210.01357,37210.01357,,,
2016-10-30,0.0,3918.0,0.0,3918.0,0.0,38826.37319,38826.37319,38826.37319,,,
2016-10-31,0.0,4687.0,0.0,4687.0,0.0,47927.06148,47927.06148,47927.06148,,,
2016-11-01,0.0,4209.0,0.0,4209.0,0.0,41903.42372,41903.42372,41903.42372,,,
2016-11-02,0.0,5092.0,0.0,5092.0,0.0,50663.23646,50663.23646,50663.23646,,,
2016-11-03,0.0,5104.0,0.0,5104.0,0.0,50191.07046,50191.07046,50191.07046,,,
2016-11-04,0.0,4222.0,0.0,4222.0,0.0,41941.17489,41941.17489,41941.17489,,,
2016-11-05,0.0,3865.0,0.0,3865.0,0.0,39355.27682,39355.27682,39355.27682,,,
2016-11-06,0.0,4360.0,0.0,4360.0,0.0,43280.73873,43280.73873,43280.73873,,,
2016-11-07,0.0,4664.0,0.0,4664.0,0.0,45393.24285,45393.24285,45393.24285,,,
2016-11-08,0.0,4979.0,0.0,4979.0,0.0,48125.00197,48125.00197,48125.00197,,,
2016-11-09,0.0,4486.0,0.0,4486.0,0.0,43511.06119,43511.06119,43511.06119,,,
2016-11-10,0.0,4591.0,0.0,4591.0,0.0,45084.14513,45084.14513,45084.14513,,,
2016-11-11,0.0,5130.0,0.0,5130.0,0.0,51981.53146,51981.53146,51981.53146,,,
2016-11-12,0.0,4104.0,0.0,4104.0,0.0,40722.13992,40722.13992,40722.13992,,,
2016-11-13,0.0,4614.0,0.0,4614.0,0.0,45728.76707,45728.76707,45728.76707,,,
2016-11-14,0.0,5999.0,0.0,5999.0,0.0,58738.10716,58738.10716,58738.10716,,,
2016-11-15,0.0,5959.0,0.0,5959.0,0.0,57721.60711,57721.60711,57721.60711,,,
2016-11-16,0.0,3160.904,0.0,3160.904,0.0,31028.97934,31028.97934,31028.97934,,,
2016-11-17,0.0,4089.0,0.0,4089.0,0.0,40290.90347,40290.90347,40290.90347,,,
2016-11-18,0.0,4206.0,0.0,4206.0,0.0,41557.35124,41557.35124,41557.35124,,,
2016-11-19,0.0,4563.0,0.0,4563.0,0.0,44150.36226,44150.36226,44150.36226,,,
2016-11-20,0.0,4543.0,0.0,4543.0,0.0,43921.92645,43921.92645,43921.92645,,,
2016-11-21,0.0,5317.0,0.0,5317.0,0.0,51371.70553,51371.70553,51371.70553,,,
2016-11-22,0.0,3017.0,0.0,3017.0,0.0,30000.64181,30000.64181,30000.64181,,,
2016-11-23,0.0,-72.0,0.0,-109.0,0.0,0.0,-710.6844785,30000.64181,,,
2016-11-24,0.0,0.0,-1.0,-96.0,0.0,0.0,0.0,30000.64181,,,
2016-11-25,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,30000.64181,,,
2016-11-26,0.0,0.0,0.0,-91.0,0.0,0.0,0.0,30000.64181,,,
2016-11-27,0.0,0.0,0.0,-89.0,0.0,0.0,0.0,30000.64181,,,
2016-11-28,0.0,148.0,0.0,78.0,0.0,1616.405376,1616.405376,1616.405376,,,
2016-11-29,0.0,5142.0,0.0,5142.0,0.0,52235.58695,52235.58695,52235.58695,,,
2016-11-30,0.0,3595.0,743.0,3595.0,0.0,35686.12288,35686.12288,35686.12288,,,
2016-12-01,0.0,3837.0,1722.0,3837.0,0.0,38371.57206,38371.57206,38371.57206,,,
2016-12-02,855.0,2598.0,2227.0,2558.0,9710.201657,25923.6256,35633.82725,35633.82725,,,
2016-12-03,3756.0,0.0,3756.0,-57.0,39547.93467,0.0,39547.93467,39547.93467,,,
2016-12-04,4481.0,0.0,4481.0,-25.0,47406.81586,0.0,47406.81586,47406.81586,,,
2016-12-05,5052.0,0.0,5052.0,-23.0,49860.54985,0.0,49860.54985,49860.54985,,,
2016-12-06,5149.0,0.0,5149.0,-9.0,50685.58775,0.0,50685.58775,50685.58775,,,
2016-12-07,4369.0,0.0,4369.0,-8.0,43138.24386,0.0,43138.24386,43138.24386,,,
2016-12-08,3478.0,0.0,3478.0,-9.0,34088.28139,0.0,34088.28139,34088.28139,,,
2016-12-09,5239.0,0.0,5239.0,-28.0,51267.97972,0.0,51267.97972,51267.97972,,,
2016-12-10,2326.0,0.0,2326.0,-34.0,25404.1955,0.0,25404.1955,25404.1955,,,
2016-12-11,1768.0,0.0,1768.0,-34.0,20388.00549,0.0,20388.00549,20388.00549,,,
2016-12-12,3065.0,0.0,3065.0,-34.0,32283.57799,0.0,32283.57799,32283.57799,,,
2016-12-13,3772.0,0.0,3772.0,-54.0,38541.68658,0.0,38541.68658,38541.68658,,,
2016-12-14,3019.0,0.0,3019.0,424.0,31495.19354,0.0,31495.19354,31495.19354,,,
2016-12-15,3905.0,0.0,3905.0,1321.0,39136.54231,0.0,39136.54231,39136.54231,,,
2016-12-16,2787.0,0.0,2787.0,-97.0,29418.94526,0.0,29418.94526,29418.94526,,,
2016-12-17,3297.0,448.0,3297.0,435.0,34332.87217,0.0,34332.87217,34332.87217,,,
2016-12-18,3657.0,2678.0,3657.0,2678.0,35862.78181,25739.07397,61601.85578,61601.85578,,,
2016-12-19,4703.0,3790.0,4703.0,3790.0,46021.80848,36618.16136,82639.96984,82639.96984,,,
2016-12-20,3045.0,2049.0,3045.0,2049.0,30758.25948,21109.36463,51867.6241,51867.6241,,,
2016-12-21,990.0,2673.0,990.0,2673.0,10299.05297,27099.55957,37398.61253,37398.61253,,,
2016-12-22,0.0,1686.0,0.0,1686.0,0.0,18006.72438,18006.72438,18006.72438,,,
2016-12-23,0.0,2004.0,0.0,2004.0,0.0,21835.8262,21835.8262,21835.8262,,,
2016-12-24,0.0,3751.0,0.0,3751.0,0.0,46486.93703,46486.93703,46486.93703,,,
2016-12-25,0.0,3705.0,-1.0,3705.0,0.0,47575.6086,47575.6086,47575.6086,,,
2016-12-26,0.0,3254.0,0.0,3254.0,0.0,33374.70923,33374.70923,33374.70923,,,
2016-12-27,0.0,2262.0,0.0,2262.0,0.0,23889.80216,23889.80216,23889.80216,,,
2016-12-28,0.0,2286.0,0.0,2286.0,0.0,24124.03763,24124.03763,24124.03763,,,
2016-12-29,0.0,2209.0,0.0,2209.0,0.0,22481.11221,22481.11221,22481.11221,,,
2016-12-30,0.0,1441.0,0.0,1441.0,0.0,15937.0728,15937.0728,15937.0728,,,
2016-12-31,0.0,1500.0,0.0,1500.0,0.0,17734.91131,17734.91131,17734.91131,,,
2017-01-01,0.0,1234.0,0.0,1234.0,0.0,15632.31034,15632.31034,15632.31034,,,
2017-01-02,0.0,2062.0,0.0,2062.0,0.0,23522.11056,23522.11056,23522.11056,,,
2017-01-03,0.0,1543.0,0.0,1543.0,0.0,17173.5722,17173.5722,17173.5722,,,
2017-01-04,0.0,2798.0,0.0,2798.0,0.0,28410.96922,28410.96922,28410.96922,,,
2017-01-05,9.0,4160.0,9.0,4160.0,88.070652,41825.03622,41913.10688,41913.10688,,,
2017-01-06,5443.0,5985.0,5443.0,5985.0,53268.45054,57826.74076,111095.1913,111095.1913,,,
2017-01-07,4218.491,4461.086,4120.0,4461.086,41287.13564,43102.04934,84389.18497,83425.38869,,,
2017-01-08,2685.608,2617.597,2678.212,2617.597,26304.36699,25293.89413,51598.26112,51525.88661,,,
2017-01-09,2477.0,2505.0,2477.0,2505.0,24880.2834,24914.74779,49795.03119,49795.03119,,,
2017-01-10,849.0,1589.0,849.0,1589.0,8396.274083,17024.25646,25420.53054,25420.53054,,,
